block,genome,chr/contig,start,end,orientation,length
464,BUMA.1121.00098,2,866771,874864,+,8093
464,BUMA.1121.00092,2,677964,686052,+,8088
464,BUMA.1121.00031,2,3066302,3074395,+,8093
464,BUMA.1121.00096,2,827508,835601,+,8093
464,BUMA.1121.00073,2,644972,653064,+,8092
464,BUMA.1121.00103,2,2525118,2533218,+,8100
464,BUMA.1121.00084,2,2493152,2501244,+,8092
464,BUMA.1121.00014,2,733927,742020,+,8093
464,BUMA.1121.00111,2,3097934,3106027,+,8093
464,BUMA.1121.00007,2,708070,716162,+,8092
464,BUMA.1121.00072,2,641388,649480,+,8092
464,BUMA.1121.00071,2,644356,652448,+,8092
464,BUMA.1121.00077,2,3066076,3074177,-,8101
464,BUMA.1121.00003,2,2041024,2049117,+,8093
464,BUMA.1121.00104,2,760460,768546,+,8086
464,BUMA.1121.00074,2,326052,334143,-,8091
464,BUMA.1121.00060,2,1582651,1590743,-,8092
464,BUMA.1121.00088,2,609987,618079,+,8092
464,BUMA.1121.00053,2,897389,905484,+,8095
464,BUMA.1121.00025,2,2270498,2278591,+,8093
464,BUMA.1121.00070,2,645056,653148,+,8092
464,BUMA.1121.00049,2,2479706,2487799,+,8093
464,BUMA.1121.00078,2,2551596,2559689,-,8093
464,BUMA.1121.00069,2,642913,651005,+,8092
464,BUMA.1121.00102,2,660195,668290,+,8095
464,BUMA.1121.00112,2,495386,503478,-,8092
464,BUMA.1121.00041,2,1553662,1561755,+,8093
464,BUMA.1121.00068,2,2372854,2380948,+,8094
464,BUMA.1121.00076,2,1551113,1559208,+,8095
464,BUMA.1121.00033,2,1346373,1354465,+,8092
464,BUMA.1121.00101,2,2734887,2742978,-,8091
464,BUMA.1121.00105,2,1847887,1855978,-,8091
464,BUMA.1121.00061,2,634912,643004,+,8092
464,BUMA.1121.00063,2,644306,652398,+,8092
464,BUMA.1121.00059,2,2984685,2992776,-,8091
464,BUMA.1121.00058,2,1216890,1224976,+,8086
464,BUMA.1121.00043,2,1751753,1759845,-,8092
464,BUMA.1121.00055,2,1999652,2007743,-,8091
464,BUMA.1121.00065,2,658133,666226,+,8093
464,BUMA.1121.00064,2,580984,589076,+,8092
464,BUMA.1121.00047,2,1596313,1604406,+,8093
464,BUMA.1121.00037,2,971140,979233,+,8093
464,BUMA.1121.00106,2,3070920,3079005,+,8085
464,BUMA.1121.00051,2,665841,673933,+,8092
464,BUMA.1121.00045,2,503081,511174,+,8093
464,BUMA.1121.00056,2,229545,237637,-,8092
464,BUMA.1121.00095,2,2711896,2719973,+,8077
464,BUMA.1121.00082,2,673161,681253,+,8092
464,BUMA.1121.00001,2,1591419,1599511,-,8092
464,BUMA.1121.00108,2,894732,902824,+,8092
464,BUMA.1121.00083,2,2470118,2478210,+,8092
464,BUMA.1121.00080,2,667079,675172,+,8093
464,BUMA.1121.00012,2,1090680,1098771,-,8091
465,BUMA.1121.00011,2,2552916,2583298,+,30382
465,BUMA.1121.00009,2,2574284,2604611,+,30327
465,BUMA.1121.00039,2,117158,147480,-,30322
465,BUMA.1121.00029,2,675871,706235,-,30364
465,BUMA.1121.00021,2,1135891,1166212,+,30321
465,BUMA.1121.00107,2,3196827,3227179,-,30352
465,BUMA.1121.00023,2,712832,743170,+,30338
465,BUMA.1121.00067,2,115909,146249,-,30340
465,BUMA.1121.00035,2,723145,753572,-,30427
465,BUMA.1121.00005,2,26922,57298,-,30376
465,BUMA.1121.00100,2,1780507,1810846,+,30339
465,BUMA.1121.00016,2,3131845,3162167,-,30322
465,BUMA.1121.00099,2,878852,909182,+,30330
465,BUMA.1121.00094,2,718053,748417,+,30364
465,BUMA.1121.00093,2,2228064,2258414,-,30350
465,BUMA.1121.00097,2,470659,501026,+,30367
465,BUMA.1121.00109,2,707168,737493,-,30325
465,BUMA.1121.00018,2,23676,54004,-,30328
465,BUMA.1121.00110,2,550949,581284,+,30335
465,BUMA.1121.00079,2,674826,705150,+,30324
465,BUMA.1121.00075,2,2155710,2186067,-,30357
465,BUMA.1121.00066,2,659147,689511,+,30364
465,BUMA.1121.00089,2,662732,693096,+,30364
465,BUMA.1121.00057,2,1384595,1415019,-,30424
465,BUMA.1121.00090,2,1607541,1637862,+,30321
465,BUMA.1121.00027,2,1733414,1763819,+,30405
465,BUMA.1121.00062,2,1076666,1107000,-,30334
465,BUMA.1121.00091,2,2978120,3008547,-,30427
465,BUMA.1121.00098,2,875297,905679,+,30382
465,BUMA.1121.00092,2,686485,716834,+,30349
465,BUMA.1121.00031,2,3074828,3105141,+,30313
465,BUMA.1121.00096,2,836034,866428,+,30394
465,BUMA.1121.00073,2,653497,683856,+,30359
465,BUMA.1121.00103,2,2533644,2563981,+,30337
465,BUMA.1121.00084,2,2501677,2532005,+,30328
465,BUMA.1121.00014,2,742453,772766,+,30313
465,BUMA.1121.00111,2,3106460,3136781,+,30321
465,BUMA.1121.00007,2,716595,746960,+,30365
465,BUMA.1121.00072,2,649913,680272,+,30359
465,BUMA.1121.00071,2,652881,683239,+,30358
465,BUMA.1121.00077,2,3035312,3065650,-,30338
465,BUMA.1121.00003,2,2049550,2079982,+,30432
465,BUMA.1121.00104,2,768979,799312,+,30333
465,BUMA.1121.00074,2,295279,325619,-,30340
465,BUMA.1121.00060,2,1551876,1582218,-,30342
465,BUMA.1121.00088,2,618512,648850,+,30338
465,BUMA.1121.00053,2,905917,936287,+,30370
465,BUMA.1121.00025,2,2279024,2309351,+,30327
465,BUMA.1121.00070,2,653581,683942,+,30361
465,BUMA.1121.00049,2,2488232,2518558,+,30326
465,BUMA.1121.00078,2,2520752,2551163,-,30411
465,BUMA.1121.00069,2,651438,681796,+,30358
465,BUMA.1121.00102,2,668723,699048,+,30325
465,BUMA.1121.00112,2,464552,494953,-,30401
465,BUMA.1121.00041,2,1562188,1592575,+,30387
465,BUMA.1121.00068,2,2381381,2411726,+,30345
465,BUMA.1121.00076,2,1559641,1589997,+,30356
465,BUMA.1121.00033,2,1354898,1385317,+,30419
465,BUMA.1121.00101,2,2704118,2734454,-,30336
465,BUMA.1121.00105,2,1817095,1847454,-,30359
465,BUMA.1121.00061,2,643437,673796,+,30359
465,BUMA.1121.00063,2,652831,683195,+,30364
465,BUMA.1121.00059,2,2953913,2984252,-,30339
465,BUMA.1121.00058,2,1225409,1255732,+,30323
465,BUMA.1121.00043,2,1720999,1751320,-,30321
465,BUMA.1121.00055,2,1968815,1999219,-,30404
465,BUMA.1121.00065,2,666659,697005,+,30346
465,BUMA.1121.00064,2,589509,619843,+,30334
465,BUMA.1121.00047,2,1604839,1635203,+,30364
465,BUMA.1121.00037,2,979666,1009987,+,30321
465,BUMA.1121.00106,2,3079438,3109780,+,30342
465,BUMA.1121.00051,2,674366,704751,+,30385
465,BUMA.1121.00045,2,511607,541948,+,30341
465,BUMA.1121.00056,2,198747,229112,-,30365
465,BUMA.1121.00095,2,2720397,2750752,+,30355
465,BUMA.1121.00082,2,681686,712050,+,30364
465,BUMA.1121.00001,2,1560531,1590986,-,30455
465,BUMA.1121.00108,2,903257,933591,+,30334
465,BUMA.1121.00083,2,2478643,2509007,+,30364
465,BUMA.1121.00080,2,675605,705953,+,30348
465,BUMA.1121.00012,2,1059855,1090247,-,30392
466,BUMA.1121.00011,2,2587869,2601059,+,13190
466,BUMA.1121.00009,2,2609182,2622375,+,13193
466,BUMA.1121.00039,2,99403,112545,-,13142
466,BUMA.1121.00029,2,658116,671258,-,13142
466,BUMA.1121.00021,2,1170783,1183967,+,13184
466,BUMA.1121.00107,2,3179063,3192214,-,13151
466,BUMA.1121.00023,2,747741,760872,+,13131
466,BUMA.1121.00067,2,98151,111296,-,13145
466,BUMA.1121.00035,2,705390,718532,-,13142
466,BUMA.1121.00005,2,9158,22309,-,13151
466,BUMA.1121.00100,2,1815417,1828610,+,13193
466,BUMA.1121.00016,2,3114090,3127232,-,13142
466,BUMA.1121.00099,2,913753,926946,+,13193
466,BUMA.1121.00094,2,752988,766175,+,13187
466,BUMA.1121.00093,2,2210309,2223454,-,13145
466,BUMA.1121.00097,2,505597,518784,+,13187
466,BUMA.1121.00109,2,689407,702552,-,13145
466,BUMA.1121.00018,2,5915,19063,-,13148
466,BUMA.1121.00110,2,585854,599038,+,13184
466,BUMA.1121.00079,2,709721,722908,+,13187
466,BUMA.1121.00075,2,2137952,2151097,-,13145
466,BUMA.1121.00066,2,694082,707269,+,13187
466,BUMA.1121.00089,2,697667,710854,+,13187
466,BUMA.1121.00057,2,1366831,1379982,-,13151
466,BUMA.1121.00090,2,1642433,1655617,+,13184
466,BUMA.1121.00027,2,1768389,1781581,+,13192
466,BUMA.1121.00062,2,1058908,1072053,-,13145
466,BUMA.1121.00091,2,2960356,2973507,-,13151
466,BUMA.1121.00098,2,910250,923437,+,13187
466,BUMA.1121.00092,2,721402,734589,+,13187
466,BUMA.1121.00031,2,3109712,3122896,+,13184
466,BUMA.1121.00096,2,870999,884192,+,13193
466,BUMA.1121.00073,2,688427,701614,+,13187
466,BUMA.1121.00103,2,2568552,2581739,+,13187
466,BUMA.1121.00084,2,2536576,2549763,+,13187
466,BUMA.1121.00014,2,777337,790521,+,13184
466,BUMA.1121.00111,2,3141352,3154486,+,13134
466,BUMA.1121.00007,2,751531,764724,+,13193
466,BUMA.1121.00072,2,684843,698030,+,13187
466,BUMA.1121.00071,2,687810,700997,+,13187
466,BUMA.1121.00077,2,3017557,3030699,-,13142
466,BUMA.1121.00003,2,2084553,2097746,+,13193
466,BUMA.1121.00104,2,803883,817076,+,13193
466,BUMA.1121.00074,2,277521,290666,-,13145
466,BUMA.1121.00060,2,1534118,1547263,-,13145
466,BUMA.1121.00088,2,653421,666605,+,13184
466,BUMA.1121.00053,2,940858,954042,+,13184
466,BUMA.1121.00025,2,2313922,2327112,+,13190
466,BUMA.1121.00070,2,688513,701700,+,13187
466,BUMA.1121.00049,2,2523129,2536316,+,13187
466,BUMA.1121.00078,2,2502997,2516139,-,13142
466,BUMA.1121.00069,2,686367,699554,+,13187
466,BUMA.1121.00102,2,703619,716803,+,13184
466,BUMA.1121.00112,2,446794,459939,-,13145
466,BUMA.1121.00041,2,1597146,1610339,+,13193
466,BUMA.1121.00068,2,2416297,2429481,+,13184
466,BUMA.1121.00076,2,1594568,1607755,+,13187
466,BUMA.1121.00033,2,1389888,1403028,+,13140
466,BUMA.1121.00101,2,2686354,2699505,-,13151
466,BUMA.1121.00105,2,1799337,1812482,-,13145
466,BUMA.1121.00061,2,678367,691554,+,13187
466,BUMA.1121.00063,2,687766,700953,+,13187
466,BUMA.1121.00059,2,2936155,2949300,-,13145
466,BUMA.1121.00058,2,1260304,1273491,+,13187
466,BUMA.1121.00043,2,1703294,1716386,-,13092
466,BUMA.1121.00055,2,1951057,1964202,-,13145
466,BUMA.1121.00065,2,701576,714760,+,13184
466,BUMA.1121.00064,2,624414,637601,+,13187
466,BUMA.1121.00047,2,1639774,1652961,+,13187
466,BUMA.1121.00037,2,1014558,1027742,+,13184
466,BUMA.1121.00106,2,3114351,3127538,+,13187
466,BUMA.1121.00051,2,709322,722509,+,13187
466,BUMA.1121.00045,2,546519,559706,+,13187
466,BUMA.1121.00056,2,180989,194134,-,13145
466,BUMA.1121.00095,2,2755323,2768506,+,13183
466,BUMA.1121.00082,2,716621,729808,+,13187
466,BUMA.1121.00001,2,1542776,1555918,-,13142
466,BUMA.1121.00108,2,938161,951348,+,13187
466,BUMA.1121.00083,2,2513578,2526765,+,13187
466,BUMA.1121.00080,2,710524,723711,+,13187
466,BUMA.1121.00012,2,1042094,1055242,-,13148
467,BUMA.1121.00011,2,2611111,2619761,+,8650
467,BUMA.1121.00009,2,2632347,2640959,+,8612
467,BUMA.1121.00039,2,81040,89514,-,8474
467,BUMA.1121.00029,2,639873,648240,-,8367
467,BUMA.1121.00021,2,1193996,1202644,+,8648
467,BUMA.1121.00107,2,3160879,3169264,-,8385
467,BUMA.1121.00023,2,770891,779539,+,8648
467,BUMA.1121.00067,2,80034,88403,-,8369
467,BUMA.1121.00035,2,687093,695482,-,8389
467,BUMA.1121.00005,2,2117889,2126585,+,8696
467,BUMA.1121.00100,2,1838665,1847347,+,8682
467,BUMA.1121.00016,2,3095620,3103988,-,8368
467,BUMA.1121.00099,2,936957,945621,+,8664
467,BUMA.1121.00094,2,776215,784824,+,8609
467,BUMA.1121.00093,2,2191860,2200232,-,8372
467,BUMA.1121.00097,2,528605,537259,+,8654
467,BUMA.1121.00109,2,670900,679319,-,8419
467,BUMA.1121.00018,2,3066142,3074563,-,8421
467,BUMA.1121.00110,2,1705164,1713596,-,8432
467,BUMA.1121.00079,2,732984,741609,+,8625
467,BUMA.1121.00075,2,1023487,1032218,+,8731
467,BUMA.1121.00066,2,716997,725644,+,8647
467,BUMA.1121.00089,2,720904,729523,+,8619
467,BUMA.1121.00057,2,1348435,1356831,-,8396
467,BUMA.1121.00090,2,1665711,1674352,+,8641
467,BUMA.1121.00027,2,1791579,1800211,+,8632
467,BUMA.1121.00062,2,1040753,1049111,-,8358
467,BUMA.1121.00091,2,2941816,2950331,-,8515
467,BUMA.1121.00098,2,933522,942178,+,8656
467,BUMA.1121.00092,2,744667,753297,+,8630
467,BUMA.1121.00031,2,3133058,3141678,+,8620
467,BUMA.1121.00096,2,894214,902834,+,8620
467,BUMA.1121.00073,2,711355,720002,+,8647
467,BUMA.1121.00103,2,2591571,2600192,+,8621
467,BUMA.1121.00084,2,2559537,2568227,+,8690
467,BUMA.1121.00014,2,800597,809224,+,8627
467,BUMA.1121.00111,2,3164463,3173111,+,8648
467,BUMA.1121.00007,2,774826,783096,+,8270
467,BUMA.1121.00072,2,707713,716389,+,8676
467,BUMA.1121.00071,2,710729,719376,+,8647
467,BUMA.1121.00077,2,2999034,3007466,-,8432
467,BUMA.1121.00003,2,35389,43800,-,8411
467,BUMA.1121.00104,2,826894,835478,+,8584
467,BUMA.1121.00074,2,259386,267762,-,8376
467,BUMA.1121.00060,2,1515667,1524038,-,8371
467,BUMA.1121.00088,2,676366,685014,+,8648
467,BUMA.1121.00053,2,964157,972791,+,8634
467,BUMA.1121.00025,2,321003,329424,-,8421
467,BUMA.1121.00070,2,711434,720088,+,8654
467,BUMA.1121.00049,2,2546088,2554728,+,8640
467,BUMA.1121.00078,2,2484335,2492832,-,8497
467,BUMA.1121.00069,2,709230,717906,+,8676
467,BUMA.1121.00102,2,726624,735265,+,8641
467,BUMA.1121.00112,2,428522,436976,-,8454
467,BUMA.1121.00041,2,1620163,1628813,+,8650
467,BUMA.1121.00068,2,2439576,2448195,+,8619
467,BUMA.1121.00076,2,1617541,1626286,+,8745
467,BUMA.1121.00033,2,1413065,1421710,+,8645
467,BUMA.1121.00101,2,2667966,2676341,-,8375
467,BUMA.1121.00105,2,1780901,1789294,-,8393
467,BUMA.1121.00061,2,701312,709988,+,8676
467,BUMA.1121.00063,2,710563,719238,+,8675
467,BUMA.1121.00059,2,2917981,2926385,-,8404
467,BUMA.1121.00058,2,1283322,1291949,+,8627
467,BUMA.1121.00043,2,1684842,1693274,-,8432
467,BUMA.1121.00055,2,1932918,1941281,-,8363
467,BUMA.1121.00065,2,724532,733174,+,8642
467,BUMA.1121.00064,2,647384,655997,+,8613
467,BUMA.1121.00047,2,1663004,1671693,+,8689
467,BUMA.1121.00037,2,1037872,1046505,+,8633
467,BUMA.1121.00106,2,1079253,1087621,-,8368
467,BUMA.1121.00051,2,732553,741172,+,8619
467,BUMA.1121.00045,2,569787,578416,+,8629
467,BUMA.1121.00056,2,162579,170940,-,8361
467,BUMA.1121.00095,2,594430,602835,-,8405
467,BUMA.1121.00082,2,739593,748269,+,8676
467,BUMA.1121.00001,2,1524513,1532874,-,8361
467,BUMA.1121.00108,2,961385,970005,+,8620
467,BUMA.1121.00083,2,2536550,2545226,+,8676
467,BUMA.1121.00080,2,733762,742367,+,8605
467,BUMA.1121.00012,2,1023936,1032284,-,8348
468,BUMA.1121.00011,2,2620392,2654891,+,34499
468,BUMA.1121.00009,2,2641590,2676084,+,34494
468,BUMA.1121.00039,2,45697,80150,-,34453
468,BUMA.1121.00029,2,604523,638983,-,34460
468,BUMA.1121.00021,2,1203275,1237735,+,34460
468,BUMA.1121.00107,2,3125530,3159989,-,34459
468,BUMA.1121.00023,2,780170,814614,+,34444
468,BUMA.1121.00067,2,44669,79144,-,34475
468,BUMA.1121.00035,2,651743,686203,-,34460
468,BUMA.1121.00005,2,2127216,2161655,+,34439
468,BUMA.1121.00100,2,1847978,1882385,+,34407
468,BUMA.1121.00016,2,3060276,3094730,-,34454
468,BUMA.1121.00099,2,946252,980720,+,34468
468,BUMA.1121.00094,2,785455,819973,+,34518
468,BUMA.1121.00093,2,2156533,2190970,-,34437
468,BUMA.1121.00097,2,537890,572350,+,34460
468,BUMA.1121.00109,2,635550,670010,-,34460
468,BUMA.1121.00018,2,3030792,3065252,-,34460
468,BUMA.1121.00110,2,1669841,1704274,-,34433
468,BUMA.1121.00079,2,742240,776753,+,34513
468,BUMA.1121.00075,2,1032849,1067301,+,34452
468,BUMA.1121.00066,2,726275,760727,+,34452
468,BUMA.1121.00089,2,730154,764691,+,34537
468,BUMA.1121.00057,2,1313092,1347545,-,34453
468,BUMA.1121.00090,2,1674983,1709436,+,34453
468,BUMA.1121.00027,2,1800842,1835294,+,34452
468,BUMA.1121.00062,2,1005411,1039863,-,34452
468,BUMA.1121.00091,2,2906474,2940926,-,34452
468,BUMA.1121.00098,2,942809,977316,+,34507
468,BUMA.1121.00092,2,753928,788365,+,34437
468,BUMA.1121.00031,2,3142309,3176762,+,34453
468,BUMA.1121.00096,2,903465,937932,+,34467
468,BUMA.1121.00073,2,720633,755085,+,34452
468,BUMA.1121.00103,2,2600823,2635246,+,34423
468,BUMA.1121.00084,2,2568858,2603318,+,34460
468,BUMA.1121.00014,2,809855,844309,+,34454
468,BUMA.1121.00111,2,3173742,3208202,+,34460
468,BUMA.1121.00007,2,783727,818195,+,34468
468,BUMA.1121.00072,2,717020,751473,+,34453
468,BUMA.1121.00071,2,720007,754459,+,34452
468,BUMA.1121.00077,2,2963711,2998144,-,34433
468,BUMA.1121.00003,2,11,34499,-,34488
468,BUMA.1121.00104,2,836109,870561,+,34452
468,BUMA.1121.00074,2,224021,258496,-,34475
468,BUMA.1121.00060,2,1480309,1514777,-,34468
468,BUMA.1121.00088,2,685645,720105,+,34460
468,BUMA.1121.00053,2,973422,1007898,+,34476
468,BUMA.1121.00025,2,285653,320113,-,34460
468,BUMA.1121.00070,2,720719,755172,+,34453
468,BUMA.1121.00049,2,2555359,2589812,+,34453
468,BUMA.1121.00078,2,2448988,2483445,-,34457
468,BUMA.1121.00069,2,718537,752989,+,34452
468,BUMA.1121.00102,2,735896,770443,+,34547
468,BUMA.1121.00112,2,393131,427632,-,34501
468,BUMA.1121.00041,2,1629444,1663887,+,34443
468,BUMA.1121.00068,2,2448826,2483278,+,34452
468,BUMA.1121.00076,2,1626917,1661369,+,34452
468,BUMA.1121.00033,2,1422341,1456793,+,34452
468,BUMA.1121.00101,2,2632620,2667076,-,34456
468,BUMA.1121.00105,2,1745553,1780011,-,34458
468,BUMA.1121.00061,2,710619,745071,+,34452
468,BUMA.1121.00063,2,719869,754321,+,34452
468,BUMA.1121.00059,2,2882616,2917091,-,34475
468,BUMA.1121.00058,2,1292580,1327045,+,34465
468,BUMA.1121.00043,2,1649492,1683952,-,34460
468,BUMA.1121.00055,2,1897570,1932028,-,34458
468,BUMA.1121.00065,2,733805,768265,+,34460
468,BUMA.1121.00064,2,656628,691071,+,34443
468,BUMA.1121.00047,2,1672324,1706838,+,34514
468,BUMA.1121.00037,2,1047136,1081279,+,34143
468,BUMA.1121.00106,2,1043910,1078363,-,34453
468,BUMA.1121.00051,2,741803,776316,+,34513
468,BUMA.1121.00045,2,579047,613515,+,34468
468,BUMA.1121.00056,2,127160,161689,-,34529
468,BUMA.1121.00095,2,559096,593540,-,34444
468,BUMA.1121.00082,2,748900,783353,+,34453
468,BUMA.1121.00001,2,1489163,1523623,-,34460
468,BUMA.1121.00108,2,970636,1005127,+,34491
468,BUMA.1121.00083,2,2545857,2580310,+,34453
468,BUMA.1121.00080,2,742998,777511,+,34513
468,BUMA.1121.00012,2,988586,1023046,-,34460
469,BUMA.1121.00011,2,2654893,2658896,+,4003
469,BUMA.1121.00009,2,2676086,2680089,+,4003
469,BUMA.1121.00039,2,41692,45696,-,4004
469,BUMA.1121.00029,2,600518,604522,-,4004
469,BUMA.1121.00021,2,1237737,1241740,+,4003
469,BUMA.1121.00107,2,3121525,3125529,-,4004
469,BUMA.1121.00023,2,814616,818619,+,4003
469,BUMA.1121.00067,2,40664,44668,-,4004
469,BUMA.1121.00035,2,647738,651742,-,4004
469,BUMA.1121.00005,2,2161657,2165660,+,4003
469,BUMA.1121.00100,2,1882387,1886390,+,4003
469,BUMA.1121.00016,2,3056272,3060275,-,4003
469,BUMA.1121.00099,2,980722,984725,+,4003
469,BUMA.1121.00094,2,819975,823978,+,4003
469,BUMA.1121.00093,2,2152528,2156532,-,4004
469,BUMA.1121.00097,2,572352,576355,+,4003
469,BUMA.1121.00109,2,631545,635549,-,4004
469,BUMA.1121.00018,2,3026787,3030791,-,4004
469,BUMA.1121.00110,2,1665836,1669840,-,4004
469,BUMA.1121.00079,2,776755,780758,+,4003
469,BUMA.1121.00075,2,1067303,1071306,+,4003
469,BUMA.1121.00066,2,760729,764732,+,4003
469,BUMA.1121.00089,2,764693,768696,+,4003
469,BUMA.1121.00057,2,1309087,1313091,-,4004
469,BUMA.1121.00090,2,1709438,1713441,+,4003
469,BUMA.1121.00027,2,1835296,1839299,+,4003
469,BUMA.1121.00062,2,1001406,1005410,-,4004
469,BUMA.1121.00091,2,2902469,2906473,-,4004
469,BUMA.1121.00098,2,977318,981321,+,4003
469,BUMA.1121.00092,2,788367,792370,+,4003
469,BUMA.1121.00031,2,3176764,3180767,+,4003
469,BUMA.1121.00096,2,937934,941936,+,4002
469,BUMA.1121.00073,2,755087,759090,+,4003
469,BUMA.1121.00103,2,2635248,2639251,+,4003
469,BUMA.1121.00084,2,2603320,2607323,+,4003
469,BUMA.1121.00014,2,844311,848314,+,4003
469,BUMA.1121.00111,2,3208204,3212183,+,3979
469,BUMA.1121.00007,2,818197,822200,+,4003
469,BUMA.1121.00072,2,751475,755478,+,4003
469,BUMA.1121.00071,2,754461,758464,+,4003
469,BUMA.1121.00077,2,2959706,2963710,-,4004
469,BUMA.1121.00003,2,3123479,3127457,-,3978
469,BUMA.1121.00104,2,870563,874566,+,4003
469,BUMA.1121.00074,2,220016,224020,-,4004
469,BUMA.1121.00060,2,1476304,1480308,-,4004
469,BUMA.1121.00088,2,720107,724110,+,4003
469,BUMA.1121.00053,2,1007900,1011903,+,4003
469,BUMA.1121.00025,2,281648,285652,-,4004
469,BUMA.1121.00070,2,755174,759177,+,4003
469,BUMA.1121.00049,2,2589814,2593817,+,4003
469,BUMA.1121.00078,2,2444983,2448987,-,4004
469,BUMA.1121.00069,2,752991,756994,+,4003
469,BUMA.1121.00102,2,770445,774448,+,4003
469,BUMA.1121.00112,2,389126,393130,-,4004
469,BUMA.1121.00041,2,1663889,1667892,+,4003
469,BUMA.1121.00068,2,2483280,2487283,+,4003
469,BUMA.1121.00076,2,1661371,1665374,+,4003
469,BUMA.1121.00033,2,1456795,1460797,+,4002
469,BUMA.1121.00101,2,2628615,2632619,-,4004
469,BUMA.1121.00105,2,1741548,1745552,-,4004
469,BUMA.1121.00061,2,745073,749076,+,4003
469,BUMA.1121.00063,2,754323,758326,+,4003
469,BUMA.1121.00059,2,2878611,2882615,-,4004
469,BUMA.1121.00058,2,1327047,1331050,+,4003
469,BUMA.1121.00043,2,1645487,1649491,-,4004
469,BUMA.1121.00055,2,1893565,1897569,-,4004
469,BUMA.1121.00065,2,768267,772270,+,4003
469,BUMA.1121.00064,2,691073,695076,+,4003
469,BUMA.1121.00047,2,1706840,1710843,+,4003
469,BUMA.1121.00037,2,1081281,1085284,+,4003
469,BUMA.1121.00106,2,1039905,1043909,-,4004
469,BUMA.1121.00051,2,776318,780321,+,4003
469,BUMA.1121.00045,2,613517,617520,+,4003
469,BUMA.1121.00056,2,123155,127159,-,4004
469,BUMA.1121.00095,2,555091,559095,-,4004
469,BUMA.1121.00082,2,783355,787358,+,4003
469,BUMA.1121.00001,2,1485158,1489162,-,4004
469,BUMA.1121.00108,2,1005129,1009132,+,4003
469,BUMA.1121.00083,2,2580312,2584315,+,4003
469,BUMA.1121.00080,2,777513,781516,+,4003
469,BUMA.1121.00012,2,984581,988585,-,4004
470,BUMA.1121.00011,2,2662836,2675313,+,12477
470,BUMA.1121.00009,2,2684029,2696404,+,12375
470,BUMA.1121.00039,2,25370,37762,-,12392
470,BUMA.1121.00029,2,584160,596579,-,12419
470,BUMA.1121.00021,2,1245670,1258066,+,12396
470,BUMA.1121.00107,2,3105178,3117585,-,12407
470,BUMA.1121.00023,2,822552,834906,+,12354
470,BUMA.1121.00067,2,24219,36725,-,12506
470,BUMA.1121.00035,2,631386,643799,-,12413
470,BUMA.1121.00005,2,2169590,2181965,+,12375
470,BUMA.1121.00100,2,1891665,1904139,+,12474
470,BUMA.1121.00016,2,3039974,3052342,-,12368
470,BUMA.1121.00099,2,988664,1001033,+,12369
470,BUMA.1121.00094,2,827908,840265,+,12357
470,BUMA.1121.00093,2,2136109,2148600,-,12491
470,BUMA.1121.00097,2,580295,592685,+,12390
470,BUMA.1121.00109,2,615153,627614,-,12461
470,BUMA.1121.00018,2,3010413,3022857,-,12444
470,BUMA.1121.00110,2,1649426,1661915,-,12489
470,BUMA.1121.00079,2,784698,797096,+,12398
470,BUMA.1121.00075,2,1075236,1087693,+,12457
470,BUMA.1121.00066,2,768672,781129,+,12457
470,BUMA.1121.00089,2,772626,785031,+,12405
470,BUMA.1121.00057,2,1292668,1305147,-,12479
470,BUMA.1121.00090,2,1717380,1729740,+,12360
470,BUMA.1121.00027,2,1843239,1855689,+,12450
470,BUMA.1121.00062,2,984894,997466,-,12572
470,BUMA.1121.00091,2,2885999,2898529,-,12530
470,BUMA.1121.00098,2,985251,997716,+,12465
470,BUMA.1121.00092,2,796298,808772,+,12474
470,BUMA.1121.00031,2,3184697,3197051,+,12354
470,BUMA.1121.00096,2,945866,958313,+,12447
470,BUMA.1121.00073,2,763030,775478,+,12448
470,BUMA.1121.00103,2,2643190,2655637,+,12447
470,BUMA.1121.00084,2,2611262,2623706,+,12444
470,BUMA.1121.00014,2,852244,864598,+,12354
470,BUMA.1121.00111,2,3954,16302,+,12348
